session,plant,date,bbch,cls,n_common_poses,pose,image_id_c1,relpath_c1,image_id_c2,relpath_c2,image_id_c3,relpath_c3,image_id_c4,relpath_c4
p047_20240104,47,20240104,82,5_S8,12,11,c1_p047_20240104_o11,data/data_58/pi1_14507_47_11_20240104131336.jpg,c2_p047_20240104_o11,data/data_58/pi2_14507_47_11_20240104131335.jpg,c3_p047_20240104_o11,data/data_58/pi3_14507_47_11_20240104131336.jpg,c4_p047_20240104_o11,data/data_58/pi4_14507_47_11_20240104131337.jpg
p048_20230929,48,20230929,13,0_S1,12,3,c1_p048_20230929_o03,data/data_6/pi1_01539_48_3_20230929133641.jpg,c2_p048_20230929_o03,data/data_6/pi2_01539_48_3_20230929133658.jpg,c3_p048_20230929_o03,data/data_6/pi3_01539_48_3_20230929133716.jpg,c4_p048_20230929_o03,data/data_6/pi4_01539_48_3_20230929133730.jpg
p048_20231004,48,20231004,13,0_S1,12,10,c1_p048_20231004_o10,data/data_7/pi1_01786_48_10_20231004091946.jpg,c2_p048_20231004_o10,data/data_7/pi2_01786_48_10_20231004091933.jpg,c3_p048_20231004_o10,data/data_7/pi3_01786_48_10_20231004091919.jpg,c4_p048_20231004_o10,data/data_7/pi4_01786_48_10_20231004091848.jpg
p048_20231011,48,20231011,14,0_S1,12,6,c1_p048_20231011_o06,data/data_11/pi1_02754_48_6_20231011081619.jpg,c2_p048_20231011_o06,data/data_11/pi2_02754_48_6_20231011081638.jpg,c3_p048_20231011_o06,data/data_11/pi3_02754_48_6_20231011081657.jpg,c4_p048_20231011_o06,data/data_11/pi4_02754_48_6_20231011081711.jpg
p048_20231017,48,20231017,15,0_S1,12,9,c1_p048_20231017_o09,data/data_13/pi1_03477_48_9_20231017143815.jpg,c2_p048_20231017_o09,data/data_13/pi2_03477_48_9_20231017143815.jpg,c3_p048_20231017_o09,data/data_13/pi3_03477_48_9_20231017143816.jpg,c4_p048_20231017_o09,data/data_13/pi4_03477_48_9_20231017143815.jpg
p048_20231019,48,20231019,16,0_S1,12,4,c1_p048_20231019_o04,data/data_15/pi1_03952_48_4_20231019133306.jpg,c2_p048_20231019_o04,data/data_15/pi2_03952_48_4_20231019133306.jpg,c3_p048_20231019_o04,data/data_15/pi3_03952_48_4_20231019133307.jpg,c4_p048_20231019_o04,data/data_15/pi4_03952_48_4_20231019133306.jpg
p048_20231023,48,20231023,54,2_S5,12,3,c1_p048_20231023_o03,data/data_18/pi1_04671_48_3_20231023112739.jpg,c2_p048_20231023_o03,data/data_18/pi2_04671_48_3_20231023112740.jpg,c3_p048_20231023_o03,data/data_18/pi3_04671_48_3_20231023112740.jpg,c4_p048_20231023_o03,data/data_18/pi4_04671_48_3_20231023112740.jpg
p048_20231027,48,20231027,60,3_S6,12,11,c1_p048_20231027_o11,data/data_21/pi1_05399_48_11_20231027132352.jpg,c2_p048_20231027_o11,data/data_21/pi2_05399_48_11_20231027132353.jpg,c3_p048_20231027_o11,data/data_21/pi3_05399_48_11_20231027132353.jpg,c4_p048_20231027_o11,data/data_21/pi4_05399_48_11_20231027132353.jpg
p048_20231101,48,20231101,62,3_S6,12,8,c1_p048_20231101_o08,data/data_24/pi1_06116_48_8_20231101103852.jpg,c2_p048_20231101_o08,data/data_24/pi2_06116_48_8_20231101103852.jpg,c3_p048_20231101_o08,data/data_24/pi3_06116_48_8_20231101103852.jpg,c4_p048_20231101_o08,data/data_24/pi4_06116_48_8_20231101103852.jpg
p048_20231106,48,20231106,65,3_S6,12,11,c1_p048_20231106_o11,data/data_27/pi1_06839_48_11_20231106133013.jpg,c2_p048_20231106_o11,data/data_27/pi2_06839_48_11_20231106133013.jpg,c3_p048_20231106_o11,data/data_27/pi3_06839_48_11_20231106133013.jpg,c4_p048_20231106_o11,data/data_27/pi4_06839_48_11_20231106133014.jpg
p048_20231109,48,20231109,67,3_S6,12,1,c1_p048_20231109_o01,data/data_30/pi1_07549_48_1_20231109131654.jpg,c2_p048_20231109_o01,data/data_30/pi2_07549_48_1_20231109131654.jpg,c3_p048_20231109_o01,data/data_30/pi3_07549_48_1_20231109131655.jpg,c4_p048_20231109_o01,data/data_30/pi4_07549_48_1_20231109131655.jpg
p048_20231120,48,20231120,70,4_S7,12,10,c1_p048_20231120_o10,data/data_33/pi1_08278_48_10_20231120143803.jpg,c2_p048_20231120_o10,data/data_33/pi2_08278_48_10_20231120143804.jpg,c3_p048_20231120_o10,data/data_33/pi3_08278_48_10_20231120143805.jpg,c4_p048_20231120_o10,data/data_33/pi4_08278_48_10_20231120143804.jpg
p048_20231127,48,20231127,72,4_S7,12,7,c1_p048_20231127_o07,data/data_36/pi1_09235_48_7_20231127150737.jpg,c2_p048_20231127_o07,data/data_36/pi2_09235_48_7_20231127150737.jpg,c3_p048_20231127_o07,data/data_36/pi3_09235_48_7_20231127150738.jpg,c4_p048_20231127_o07,data/data_36/pi4_09235_48_7_20231127150738.jpg
p048_20231130,48,20231130,73,4_S7,12,12,c1_p048_20231130_o12,data/data_40/pi1_10200_48_12_20231130114304.jpg,c2_p048_20231130_o12,data/data_40/pi2_10200_48_12_20231130114305.jpg,c3_p048_20231130_o12,data/data_40/pi3_10200_48_12_20231130114305.jpg,c4_p048_20231130_o12,data/data_40/pi4_10200_48_12_20231130114306.jpg
p048_20231204,48,20231204,74,4_S7,12,6,c1_p048_20231204_o06,data/data_43/pi1_10914_48_6_20231204152231.jpg,c2_p048_20231204_o06,data/data_43/pi2_10914_48_6_20231204152232.jpg,c3_p048_20231204_o06,data/data_43/pi3_10914_48_6_20231204152232.jpg,c4_p048_20231204_o06,data/data_43/pi4_10914_48_6_20231204152232.jpg
p048_20231211,48,20231211,76,4_S7,12,11,c1_p048_20231211_o11,data/data_47/pi1_11879_48_11_20231211135122.jpg,c2_p048_20231211_o11,data/data_47/pi2_11879_48_11_20231211135122.jpg,c3_p048_20231211_o11,data/data_47/pi3_11879_48_11_20231211135123.jpg,c4_p048_20231211_o11,data/data_47/pi4_11879_48_11_20231211135123.jpg
p048_20231214,48,20231214,77,4_S7,12,7,c1_p048_20231214_o07,data/data_50/pi1_12595_48_7_20231214151227.jpg,c2_p048_20231214_o07,data/data_50/pi2_12595_48_7_20231214151227.jpg,c3_p048_20231214_o07,data/data_50/pi3_12595_48_7_20231214151228.jpg,c4_p048_20231214_o07,data/data_50/pi4_12595_48_7_20231214151228.jpg
p048_20231218,48,20231218,78,4_S7,12,10,c1_p048_20231218_o10,data/data_52/pi1_13078_48_10_20231218140059.jpg,c2_p048_20231218_o10,data/data_52/pi2_13078_48_10_20231218140100.jpg,c3_p048_20231218_o10,data/data_52/pi3_13078_48_10_20231218140100.jpg,c4_p048_20231218_o10,data/data_52/pi4_13078_48_10_20231218140100.jpg
p048_20231227,48,20231227,79,4_S7,12,7,c1_p048_20231227_o07,data/data_55/pi1_13795_48_7_20231227131245.jpg,c2_p048_20231227_o07,data/data_55/pi2_13795_48_7_20231227131245.jpg,c3_p048_20231227_o07,data/data_55/pi3_13795_48_7_20231227131245.jpg,c4_p048_20231227_o07,data/data_55/pi4_13795_48_7_20231227131245.jpg
p048_20240104,48,20240104,80,5_S8,12,10,c1_p048_20240104_o10,data/data_58/pi1_14518_48_10_20240104131715.jpg,c2_p048_20240104_o10,data/data_58/pi2_14518_48_10_20240104131715.jpg,c3_p048_20240104_o10,data/data_58/pi3_14518_48_10_20240104131715.jpg,c4_p048_20240104_o10,data/data_58/pi4_14518_48_10_20240104131716.jpg
p049_20230929,49,20230929,13,0_S1,12,5,c1_p049_20230929_o05,data/data_6/pi1_01553_49_5_20230929133641.jpg,c2_p049_20230929_o05,data/data_6/pi2_01553_49_5_20230929133658.jpg,c3_p049_20230929_o05,data/data_6/pi3_01553_49_5_20230929133716.jpg,c4_p049_20230929_o05,data/data_6/pi4_01553_49_5_20230929133730.jpg
p049_20231004,49,20231004,13,0_S1,12,4,c1_p049_20231004_o04,data/data_7/pi1_01792_49_4_20231004091946.jpg,c2_p049_20231004_o04,data/data_7/pi2_01792_49_4_20231004091933.jpg,c3_p049_20231004_o04,data/data_7/pi3_01792_49_4_20231004091919.jpg,c4_p049_20231004_o04,data/data_7/pi4_01792_49_4_20231004091848.jpg
p049_20231011,49,20231011,15,0_S1,12,12,c1_p049_20231011_o12,data/data_11/pi1_02772_49_12_20231011081619.jpg,c2_p049_20231011_o12,data/data_11/pi2_02772_49_12_20231011081638.jpg,c3_p049_20231011_o12,data/data_11/pi3_02772_49_12_20231011081657.jpg,c4_p049_20231011_o12,data/data_11/pi4_02772_49_12_20231011081711.jpg
p049_20231017,49,20231017,15,0_S1,12,12,c1_p049_20231017_o12,data/data_13/pi1_03492_49_12_20231017144129.jpg,c2_p049_20231017_o12,data/data_13/pi2_03492_49_12_20231017144129.jpg,c3_p049_20231017_o12,data/data_13/pi3_03492_49_12_20231017144130.jpg,c4_p049_20231017_o12,data/data_13/pi4_03492_49_12_20231017144129.jpg
p049_20231019,49,20231019,16,0_S1,12,6,c1_p049_20231019_o06,data/data_15/pi1_03966_49_6_20231019133519.jpg,c2_p049_20231019_o06,data/data_15/pi2_03966_49_6_20231019133519.jpg,c3_p049_20231019_o06,data/data_15/pi3_03966_49_6_20231019133519.jpg,c4_p049_20231019_o06,data/data_15/pi4_03966_49_6_20231019133519.jpg
p049_20231023,49,20231023,20,1_S2,12,11,c1_p049_20231023_o11,data/data_18/pi1_04691_49_11_20231023113013.jpg,c2_p049_20231023_o11,data/data_18/pi2_04691_49_11_20231023113013.jpg,c3_p049_20231023_o11,data/data_18/pi3_04691_49_11_20231023113014.jpg,c4_p049_20231023_o11,data/data_18/pi4_04691_49_11_20231023113014.jpg
p049_20231027,49,20231027,55,2_S5,12,11,c1_p049_20231027_o11,data/data_21/pi1_05411_49_11_20231027132606.jpg,c2_p049_20231027_o11,data/data_21/pi2_05411_49_11_20231027132606.jpg,c3_p049_20231027_o11,data/data_21/pi3_05411_49_11_20231027132606.jpg,c4_p049_20231027_o11,data/data_21/pi4_05411_49_11_20231027132606.jpg
p049_20231101,49,20231101,60,3_S6,12,7,c1_p049_20231101_o07,data/data_24/pi1_06127_49_7_20231101104113.jpg,c2_p049_20231101_o07,data/data_24/pi2_06127_49_7_20231101104113.jpg,c3_p049_20231101_o07,data/data_24/pi3_06127_49_7_20231101104113.jpg,c4_p049_20231101_o07,data/data_24/pi4_06127_49_7_20231101104113.jpg
p049_20231106,49,20231106,62,3_S6,12,2,c1_p049_20231106_o02,data/data_27/pi1_06842_49_2_20231106133127.jpg,c2_p049_20231106_o02,data/data_27/pi2_06842_49_2_20231106133127.jpg,c3_p049_20231106_o02,data/data_27/pi3_06842_49_2_20231106133128.jpg,c4_p049_20231106_o02,data/data_27/pi4_06842_49_2_20231106133128.jpg
p049_20231109,49,20231109,64,3_S6,12,7,c1_p049_20231109_o07,data/data_30/pi1_07567_49_7_20231109132029.jpg,c2_p049_20231109_o07,data/data_30/pi2_07567_49_7_20231109132029.jpg,c3_p049_20231109_o07,data/data_30/pi3_07567_49_7_20231109132030.jpg,c4_p049_20231109_o07,data/data_30/pi4_07567_49_7_20231109132030.jpg
p049_20231120,49,20231120,71,4_S7,12,5,c1_p049_20231120_o05,data/data_33/pi1_08285_49_5_20231120144051.jpg,c2_p049_20231120_o05,data/data_33/pi2_08285_49_5_20231120144052.jpg,c3_p049_20231120_o05,data/data_33/pi3_08285_49_5_20231120144053.jpg,c4_p049_20231120_o05,data/data_33/pi4_08285_49_5_20231120144052.jpg
p049_20231127,49,20231127,72,4_S7,12,7,c1_p049_20231127_o07,data/data_36/pi1_09247_49_7_20231127151135.jpg,c2_p049_20231127_o07,data/data_36/pi2_09247_49_7_20231127151135.jpg,c3_p049_20231127_o07,data/data_36/pi3_09247_49_7_20231127151136.jpg,c4_p049_20231127_o07,data/data_36/pi4_09247_49_7_20231127151136.jpg
p049_20231130,49,20231130,73,4_S7,12,11,c1_p049_20231130_o11,data/data_40/pi1_10211_49_11_20231130114448.jpg,c2_p049_20231130_o11,data/data_40/pi2_10211_49_11_20231130114449.jpg,c3_p049_20231130_o11,data/data_40/pi3_10211_49_11_20231130114448.jpg,c4_p049_20231130_o11,data/data_40/pi4_10211_49_11_20231130114449.jpg
p049_20231204,49,20231204,74,4_S7,12,12,c1_p049_20231204_o12,data/data_43/pi1_10932_49_12_20231204152524.jpg,c2_p049_20231204_o12,data/data_43/pi2_10932_49_12_20231204152525.jpg,c3_p049_20231204_o12,data/data_43/pi3_10932_49_12_20231204152525.jpg,c4_p049_20231204_o12,data/data_43/pi4_10932_49_12_20231204152525.jpg
p049_20231211,49,20231211,75,4_S7,12,3,c1_p049_20231211_o03,data/data_47/pi1_11883_49_3_20231211135244.jpg,c2_p049_20231211_o03,data/data_47/pi2_11883_49_3_20231211135244.jpg,c3_p049_20231211_o03,data/data_47/pi3_11883_49_3_20231211135245.jpg,c4_p049_20231211_o03,data/data_47/pi4_11883_49_3_20231211135245.jpg
p049_20231214,49,20231214,77,4_S7,12,11,c1_p049_20231214_o11,data/data_50/pi1_12611_49_11_20231214151521.jpg,c2_p049_20231214_o11,data/data_50/pi2_12611_49_11_20231214151521.jpg,c3_p049_20231214_o11,data/data_50/pi3_12611_49_11_20231214151521.jpg,c4_p049_20231214_o11,data/data_50/pi4_12611_49_11_20231214151521.jpg
p049_20231218,49,20231218,78,4_S7,12,12,c1_p049_20231218_o12,data/data_52/pi1_13092_49_12_20231218140405.jpg,c2_p049_20231218_o12,data/data_52/pi2_13092_49_12_20231218140406.jpg,c3_p049_20231218_o12,data/data_52/pi3_13092_49_12_20231218140406.jpg,c4_p049_20231218_o12,data/data_52/pi4_13092_49_12_20231218140406.jpg
p049_20231227,49,20231227,79,4_S7,12,12,c1_p049_20231227_o12,data/data_55/pi1_13812_49_12_20231227131544.jpg,c2_p049_20231227_o12,data/data_55/pi2_13812_49_12_20231227131544.jpg,c3_p049_20231227_o12,data/data_55/pi3_13812_49_12_20231227131544.jpg,c4_p049_20231227_o12,data/data_55/pi4_13812_49_12_20231227131545.jpg
p049_20240104,49,20240104,82,5_S8,12,8,c1_p049_20240104_o08,data/data_58/pi1_14528_49_8_20240104133049.jpg,c2_p049_20240104_o08,data/data_58/pi2_14528_49_8_20240104133048.jpg,c3_p049_20240104_o08,data/data_58/pi3_14528_49_8_20240104133049.jpg,c4_p049_20240104_o08,data/data_58/pi4_14528_49_8_20240104133049.jpg
p050_20230929,50,20230929,13,0_S1,12,8,c1_p050_20230929_o08,data/data_6/pi1_01568_50_8_20230929133641.jpg,c2_p050_20230929_o08,data/data_6/pi2_01568_50_8_20230929133658.jpg,c3_p050_20230929_o08,data/data_6/pi3_01568_50_8_20230929133716.jpg,c4_p050_20230929_o08,data/data_6/pi4_01568_50_8_20230929133730.jpg
p050_20231004,50,20231004,13,0_S1,12,6,c1_p050_20231004_o06,data/data_7/pi1_01806_50_6_20231004091946.jpg,c2_p050_20231004_o06,data/data_7/pi2_01806_50_6_20231004091933.jpg,c3_p050_20231004_o06,data/data_7/pi3_01806_50_6_20231004091919.jpg,c4_p050_20231004_o06,data/data_7/pi4_01806_50_6_20231004091848.jpg
p050_20231011,50,20231011,14,0_S1,12,9,c1_p050_20231011_o09,data/data_11/pi1_02781_50_9_20231011081619.jpg,c2_p050_20231011_o09,data/data_11/pi2_02781_50_9_20231011081638.jpg,c3_p050_20231011_o09,data/data_11/pi3_02781_50_9_20231011081657.jpg,c4_p050_20231011_o09,data/data_11/pi4_02781_50_9_20231011081711.jpg
p050_20231017,50,20231017,15,0_S1,12,1,c1_p050_20231017_o01,data/data_13/pi1_03493_50_1_20231017144217.jpg,c2_p050_20231017_o01,data/data_13/pi2_03493_50_1_20231017144218.jpg,c3_p050_20231017_o01,data/data_13/pi3_03493_50_1_20231017144218.jpg,c4_p050_20231017_o01,data/data_13/pi4_03493_50_1_20231017144217.jpg
p050_20231019,50,20231019,16,0_S1,12,4,c1_p050_20231019_o04,data/data_15/pi1_03976_50_4_20231019134123.jpg,c2_p050_20231019_o04,data/data_15/pi2_03976_50_4_20231019134123.jpg,c3_p050_20231019_o04,data/data_15/pi3_03976_50_4_20231019134124.jpg,c4_p050_20231019_o04,data/data_15/pi4_03976_50_4_20231019134124.jpg
p050_20231023,50,20231023,20,1_S2,12,12,c1_p050_20231023_o12,data/data_18/pi1_04704_50_12_20231023113220.jpg,c2_p050_20231023_o12,data/data_18/pi2_04704_50_12_20231023113220.jpg,c3_p050_20231023_o12,data/data_18/pi3_04704_50_12_20231023113220.jpg,c4_p050_20231023_o12,data/data_18/pi4_04704_50_12_20231023113220.jpg
p050_20231027,50,20231027,21,1_S2,12,2,c1_p050_20231027_o02,data/data_21/pi1_05414_50_2_20231027132732.jpg,c2_p050_20231027_o02,data/data_21/pi2_05414_50_2_20231027132732.jpg,c3_p050_20231027_o02,data/data_21/pi3_05414_50_2_20231027132732.jpg,c4_p050_20231027_o02,data/data_21/pi4_05414_50_2_20231027132732.jpg
p050_20231101,50,20231101,54,2_S5,12,2,c1_p050_20231101_o02,data/data_24/pi1_06134_50_2_20231101104311.jpg,c2_p050_20231101_o02,data/data_24/pi2_06134_50_2_20231101104312.jpg,c3_p050_20231101_o02,data/data_24/pi3_06134_50_2_20231101104312.jpg,c4_p050_20231101_o02,data/data_24/pi4_06134_50_2_20231101104312.jpg
p050_20231106,50,20231106,67,3_S6,12,3,c1_p050_20231106_o03,data/data_27/pi1_06855_50_3_20231106133505.jpg,c2_p050_20231106_o03,data/data_27/pi2_06855_50_3_20231106133505.jpg,c3_p050_20231106_o03,data/data_27/pi3_06855_50_3_20231106133506.jpg,c4_p050_20231106_o03,data/data_27/pi4_06855_50_3_20231106133507.jpg
p050_20231109,50,20231109,69,3_S6,12,10,c1_p050_20231109_o10,data/data_30/pi1_07582_50_10_20231109132418.jpg,c2_p050_20231109_o10,data/data_30/pi2_07582_50_10_20231109132417.jpg,c3_p050_20231109_o10,data/data_30/pi3_07582_50_10_20231109132419.jpg,c4_p050_20231109_o10,data/data_30/pi4_07582_50_10_20231109132418.jpg
p050_20231120,50,20231120,70,4_S7,12,5,c1_p050_20231120_o05,data/data_33/pi1_08297_50_5_20231120144452.jpg,c2_p050_20231120_o05,data/data_33/pi2_08297_50_5_20231120144453.jpg,c3_p050_20231120_o05,data/data_33/pi3_08297_50_5_20231120144454.jpg,c4_p050_20231120_o05,data/data_33/pi4_08297_50_5_20231120144453.jpg
p050_20231127,50,20231127,72,4_S7,12,4,c1_p050_20231127_o04,data/data_37/pi1_09256_50_4_20231127151437.jpg,c2_p050_20231127_o04,data/data_37/pi2_09256_50_4_20231127151438.jpg,c3_p050_20231127_o04,data/data_37/pi3_09256_50_4_20231127151438.jpg,c4_p050_20231127_o04,data/data_37/pi4_09256_50_4_20231127151438.jpg
p050_20231130,50,20231130,74,4_S7,12,8,c1_p050_20231130_o08,data/data_40/pi1_10220_50_8_20231130114634.jpg,c2_p050_20231130_o08,data/data_40/pi2_10220_50_8_20231130114635.jpg,c3_p050_20231130_o08,data/data_40/pi3_10220_50_8_20231130114635.jpg,c4_p050_20231130_o08,data/data_40/pi4_10220_50_8_20231130114635.jpg
p050_20231204,50,20231204,75,4_S7,12,3,c1_p050_20231204_o03,data/data_43/pi1_10935_50_3_20231204152624.jpg,c2_p050_20231204_o03,data/data_43/pi2_10935_50_3_20231204152624.jpg,c3_p050_20231204_o03,data/data_43/pi3_10935_50_3_20231204152625.jpg,c4_p050_20231204_o03,data/data_43/pi4_10935_50_3_20231204152625.jpg
p050_20231211,50,20231211,76,4_S7,12,6,c1_p050_20231211_o06,data/data_47/pi1_11898_50_6_20231211135755.jpg,c2_p050_20231211_o06,data/data_47/pi2_11898_50_6_20231211135755.jpg,c3_p050_20231211_o06,data/data_47/pi3_11898_50_6_20231211135756.jpg,c4_p050_20231211_o06,data/data_47/pi4_11898_50_6_20231211135756.jpg
p050_20231214,50,20231214,78,4_S7,12,10,c1_p050_20231214_o10,data/data_50/pi1_12622_50_10_20231214151926.jpg,c2_p050_20231214_o10,data/data_50/pi2_12622_50_10_20231214151926.jpg,c3_p050_20231214_o10,data/data_50/pi3_12622_50_10_20231214151926.jpg,c4_p050_20231214_o10,data/data_50/pi4_12622_50_10_20231214151926.jpg
p050_20231218,50,20231218,79,4_S7,12,11,c1_p050_20231218_o11,data/data_52/pi1_13103_50_11_20231218140643.jpg,c2_p050_20231218_o11,data/data_52/pi2_13103_50_11_20231218140643.jpg,c3_p050_20231218_o11,data/data_52/pi3_13103_50_11_20231218140643.jpg,c4_p050_20231218_o11,data/data_52/pi4_13103_50_11_20231218140643.jpg
p050_20231227,50,20231227,81,5_S8,12,12,c1_p050_20231227_o12,data/data_55/pi1_13824_50_12_20231227131822.jpg,c2_p050_20231227_o12,data/data_55/pi2_13824_50_12_20231227131822.jpg,c3_p050_20231227_o12,data/data_55/pi3_13824_50_12_20231227131823.jpg,c4_p050_20231227_o12,data/data_55/pi4_13824_50_12_20231227131823.jpg
p050_20240104,50,20240104,79,4_S7,12,12,c1_p050_20240104_o12,data/data_58/pi1_14544_50_12_20240104133427.jpg,c2_p050_20240104_o12,data/data_58/pi2_14544_50_12_20240104133426.jpg,c3_p050_20240104_o12,data/data_58/pi3_14544_50_12_20240104133427.jpg,c4_p050_20240104_o12,data/data_58/pi4_14544_50_12_20240104133427.jpg
p051_20230929,51,20230929,13,0_S1,12,7,c1_p051_20230929_o07,data/data_6/pi1_01579_51_7_20230929133641.jpg,c2_p051_20230929_o07,data/data_6/pi2_01579_51_7_20230929133658.jpg,c3_p051_20230929_o07,data/data_6/pi3_01579_51_7_20230929133716.jpg,c4_p051_20230929_o07,data/data_6/pi4_01579_51_7_20230929133730.jpg
p051_20231004,51,20231004,13,0_S1,12,8,c1_p051_20231004_o08,data/data_7/pi1_01820_51_8_20231004091946.jpg,c2_p051_20231004_o08,data/data_7/pi2_01820_51_8_20231004091933.jpg,c3_p051_20231004_o08,data/data_7/pi3_01820_51_8_20231004091919.jpg,c4_p051_20231004_o08,data/data_7/pi4_01820_51_8_20231004091848.jpg
p051_20231011,51,20231011,15,0_S1,12,1,c1_p051_20231011_o01,data/data_11/pi1_02785_51_1_20231011081619.jpg,c2_p051_20231011_o01,data/data_11/pi2_02785_51_1_20231011081638.jpg,c3_p051_20231011_o01,data/data_11/pi3_02785_51_1_20231011081657.jpg,c4_p051_20231011_o01,data/data_11/pi4_02785_51_1_20231011081711.jpg
p051_20231017,51,20231017,52,2_S5,12,6,c1_p051_20231017_o06,data/data_14/pi1_03510_51_6_20231017144446.jpg,c2_p051_20231017_o06,data/data_14/pi2_03510_51_6_20231017144447.jpg,c3_p051_20231017_o06,data/data_14/pi3_03510_51_6_20231017144447.jpg,c4_p051_20231017_o06,data/data_14/pi4_03510_51_6_20231017144447.jpg
p051_20231019,51,20231019,60,3_S6,12,9,c1_p051_20231019_o09,data/data_15/pi1_03993_51_9_20231019134700.jpg,c2_p051_20231019_o09,data/data_15/pi2_03993_51_9_20231019134700.jpg,c3_p051_20231019_o09,data/data_15/pi3_03993_51_9_20231019134700.jpg,c4_p051_20231019_o09,data/data_15/pi4_03993_51_9_20231019134700.jpg
p051_20231023,51,20231023,65,3_S6,12,10,c1_p051_20231023_o10,data/data_18/pi1_04714_51_10_20231023113415.jpg,c2_p051_20231023_o10,data/data_18/pi2_04714_51_10_20231023113416.jpg,c3_p051_20231023_o10,data/data_18/pi3_04714_51_10_20231023113416.jpg,c4_p051_20231023_o10,data/data_18/pi4_04714_51_10_20231023113416.jpg
p051_20231027,51,20231027,66,3_S6,12,11,c1_p051_20231027_o11,data/data_21/pi1_05435_51_11_20231027133053.jpg,c2_p051_20231027_o11,data/data_21/pi2_05435_51_11_20231027133054.jpg,c3_p051_20231027_o11,data/data_21/pi3_05435_51_11_20231027133054.jpg,c4_p051_20231027_o11,data/data_21/pi4_05435_51_11_20231027133054.jpg
p051_20231101,51,20231101,69,3_S6,12,3,c1_p051_20231101_o03,data/data_24/pi1_06147_51_3_20231101104511.jpg,c2_p051_20231101_o03,data/data_24/pi2_06147_51_3_20231101104512.jpg,c3_p051_20231101_o03,data/data_24/pi3_06147_51_3_20231101104512.jpg,c4_p051_20231101_o03,data/data_24/pi4_06147_51_3_20231101104512.jpg
p051_20231106,51,20231106,70,4_S7,12,1,c1_p051_20231106_o01,data/data_27/pi1_06865_51_1_20231106145509.jpg,c2_p051_20231106_o01,data/data_27/pi2_06865_51_1_20231106145510.jpg,c3_p051_20231106_o01,data/data_27/pi3_06865_51_1_20231106145510.jpg,c4_p051_20231106_o01,data/data_27/pi4_06865_51_1_20231106145511.jpg
p051_20231109,51,20231109,71,4_S7,12,8,c1_p051_20231109_o08,data/data_30/pi1_07592_51_8_20231109132750.jpg,c2_p051_20231109_o08,data/data_30/pi2_07592_51_8_20231109132750.jpg,c3_p051_20231109_o08,data/data_30/pi3_07592_51_8_20231109132751.jpg,c4_p051_20231109_o08,data/data_30/pi4_07592_51_8_20231109132751.jpg
p051_20231120,51,20231120,72,4_S7,12,4,c1_p051_20231120_o04,data/data_33/pi1_08308_51_4_20231120144836.jpg,c2_p051_20231120_o04,data/data_33/pi2_08308_51_4_20231120144837.jpg,c3_p051_20231120_o04,data/data_33/pi3_08308_51_4_20231120144837.jpg,c4_p051_20231120_o04,data/data_33/pi4_08308_51_4_20231120144837.jpg
p051_20231127,51,20231127,75,4_S7,12,6,c1_p051_20231127_o06,data/data_37/pi1_09270_51_6_20231127151644.jpg,c2_p051_20231127_o06,data/data_37/pi2_09270_51_6_20231127151644.jpg,c3_p051_20231127_o06,data/data_37/pi3_09270_51_6_20231127151645.jpg,c4_p051_20231127_o06,data/data_37/pi4_09270_51_6_20231127151645.jpg
