image_id,relpath,camera,session,plant,date,pose,bbch,cls
c2_p036_20231130_o05,data/data_40/pi2_10049_36_5_20231130101814.jpg,2,p036_20231130,36,20231130,5,84,5_S8
c3_p036_20231130_o05,data/data_40/pi3_10049_36_5_20231130101814.jpg,3,p036_20231130,36,20231130,5,84,5_S8
c4_p036_20231130_o05,data/data_40/pi4_10049_36_5_20231130101815.jpg,4,p036_20231130,36,20231130,5,84,5_S8
c1_p037_20230828_o10,data/data_1/pi1_00442_37_10_20230828154247.jpg,1,p037_20230828,37,20230828,10,14,0_S1
c2_p037_20230828_o10,data/data_1/pi2_00442_37_10_20230828154311.jpg,2,p037_20230828,37,20230828,10,14,0_S1
c3_p037_20230828_o10,data/data_1/pi3_00442_37_10_20230828154326.jpg,3,p037_20230828,37,20230828,10,14,0_S1
c4_p037_20230828_o10,data/data_1/pi4_00442_37_10_20230828154341.jpg,4,p037_20230828,37,20230828,10,14,0_S1
c1_p037_20230904_o12,data/data_2/pi1_00684_37_12_20230904095544.jpg,1,p037_20230904,37,20230904,12,54,2_S5
c2_p037_20230904_o12,data/data_2/pi2_00684_37_12_20230904095610.jpg,2,p037_20230904,37,20230904,12,54,2_S5
c3_p037_20230904_o12,data/data_2/pi3_00684_37_12_20230904095624.jpg,3,p037_20230904,37,20230904,12,54,2_S5
c4_p037_20230904_o12,data/data_2/pi4_00684_37_12_20230904095637.jpg,4,p037_20230904,37,20230904,12,54,2_S5
c1_p037_20230908_o09,data/data_3/pi1_00921_37_9_20230908154600.jpg,1,p037_20230908,37,20230908,9,60,3_S6
c2_p037_20230908_o09,data/data_3/pi2_00921_37_9_20230908154627.jpg,2,p037_20230908,37,20230908,9,60,3_S6
c3_p037_20230908_o09,data/data_3/pi3_00921_37_9_20230908154644.jpg,3,p037_20230908,37,20230908,9,60,3_S6
c4_p037_20230908_o09,data/data_3/pi4_00921_37_9_20230908155322.jpg,4,p037_20230908,37,20230908,9,60,3_S6
c1_p037_20230921_o03,data/data_5/pi1_01407_37_3_20230921150721.jpg,1,p037_20230921,37,20230921,3,70,4_S7
c2_p037_20230921_o03,data/data_5/pi2_01407_37_3_20230921150707.jpg,2,p037_20230921,37,20230921,3,70,4_S7
c3_p037_20230921_o03,data/data_5/pi3_01407_37_3_20230921150653.jpg,3,p037_20230921,37,20230921,3,70,4_S7
c4_p037_20230921_o03,data/data_5/pi4_01407_37_3_20230921150615.jpg,4,p037_20230921,37,20230921,3,70,4_S7
c1_p037_20231006_o12,data/data_9/pi1_02388_37_12_20231006114010.jpg,1,p037_20231006,37,20231006,12,71,4_S7
c2_p037_20231006_o12,data/data_9/pi2_02388_37_12_20231006113958.jpg,2,p037_20231006,37,20231006,12,71,4_S7
c3_p037_20231006_o12,data/data_9/pi3_02388_37_12_20231006113943.jpg,3,p037_20231006,37,20231006,12,71,4_S7
c4_p037_20231006_o12,data/data_9/pi4_02388_37_12_20231006113924.jpg,4,p037_20231006,37,20231006,12,71,4_S7
c1_p037_20231017_o03,data/data_13/pi1_03339_37_3_20231017140520.jpg,1,p037_20231017,37,20231017,3,73,4_S7
c2_p037_20231017_o03,data/data_13/pi2_03339_37_3_20231017140520.jpg,2,p037_20231017,37,20231017,3,73,4_S7
c3_p037_20231017_o03,data/data_13/pi3_03339_37_3_20231017140521.jpg,3,p037_20231017,37,20231017,3,73,4_S7
c4_p037_20231017_o03,data/data_13/pi4_03339_37_3_20231017140520.jpg,4,p037_20231017,37,20231017,3,73,4_S7
c1_p037_20231023_o08,data/data_18/pi1_04544_37_8_20231023105824.jpg,1,p037_20231023,37,20231023,8,75,4_S7
c2_p037_20231023_o08,data/data_18/pi2_04544_37_8_20231023105824.jpg,2,p037_20231023,37,20231023,8,75,4_S7
c3_p037_20231023_o08,data/data_18/pi3_04544_37_8_20231023105824.jpg,3,p037_20231023,37,20231023,8,75,4_S7
c4_p037_20231023_o08,data/data_18/pi4_04544_37_8_20231023105824.jpg,4,p037_20231023,37,20231023,8,75,4_S7
c1_p037_20231027_o06,data/data_21/pi1_05262_37_6_20231027113113.jpg,1,p037_20231027,37,20231027,6,76,4_S7
c2_p037_20231027_o06,data/data_21/pi2_05262_37_6_20231027113114.jpg,2,p037_20231027,37,20231027,6,76,4_S7
c3_p037_20231027_o06,data/data_21/pi3_05262_37_6_20231027113114.jpg,3,p037_20231027,37,20231027,6,76,4_S7
c4_p037_20231027_o06,data/data_21/pi4_05262_37_6_20231027113114.jpg,4,p037_20231027,37,20231027,6,76,4_S7
c1_p037_20231101_o03,data/data_23/pi1_05979_37_3_20231101100512.jpg,1,p037_20231101,37,20231101,3,77,4_S7
c2_p037_20231101_o03,data/data_23/pi2_05979_37_3_20231101100512.jpg,2,p037_20231101,37,20231101,3,77,4_S7
c3_p037_20231101_o03,data/data_23/pi3_05979_37_3_20231101100512.jpg,3,p037_20231101,37,20231101,3,77,4_S7
c4_p037_20231101_o03,data/data_23/pi4_05979_37_3_20231101100512.jpg,4,p037_20231101,37,20231101,3,77,4_S7
c1_p037_20231106_o04,data/data_26/pi1_06700_37_4_20231106112206.jpg,1,p037_20231106,37,20231106,4,78,4_S7
c2_p037_20231106_o04,data/data_26/pi2_06700_37_4_20231106112207.jpg,2,p037_20231106,37,20231106,4,78,4_S7
c3_p037_20231106_o04,data/data_26/pi3_06700_37_4_20231106112207.jpg,3,p037_20231106,37,20231106,4,78,4_S7
c4_p037_20231106_o04,data/data_26/pi4_06700_37_4_20231106112208.jpg,4,p037_20231106,37,20231106,4,78,4_S7
c1_p037_20231109_o01,data/data_29/pi1_07417_37_1_20231109093453.jpg,1,p037_20231109,37,20231109,1,79,4_S7
c2_p037_20231109_o01,data/data_29/pi2_07417_37_1_20231109093453.jpg,2,p037_20231109,37,20231109,1,79,4_S7
c3_p037_20231109_o01,data/data_29/pi3_07417_37_1_20231109093454.jpg,3,p037_20231109,37,20231109,1,79,4_S7
c4_p037_20231109_o01,data/data_29/pi4_07417_37_1_20231109093454.jpg,4,p037_20231109,37,20231109,1,79,4_S7
c1_p037_20231120_o07,data/data_32/pi1_08143_37_7_20231120140230.jpg,1,p037_20231120,37,20231120,7,80,5_S8
c2_p037_20231120_o07,data/data_32/pi2_08143_37_7_20231120140230.jpg,2,p037_20231120,37,20231120,7,80,5_S8
c3_p037_20231120_o07,data/data_32/pi3_08143_37_7_20231120140231.jpg,3,p037_20231120,37,20231120,7,80,5_S8
c4_p037_20231120_o07,data/data_32/pi4_08143_37_7_20231120140230.jpg,4,p037_20231120,37,20231120,7,80,5_S8
c1_p037_20231124_o06,data/data_35/pi1_08862_37_6_20231124154917.jpg,1,p037_20231124,37,20231124,6,85,5_S8
c2_p037_20231124_o06,data/data_35/pi2_08862_37_6_20231124154824.jpg,2,p037_20231124,37,20231124,6,85,5_S8
c3_p037_20231124_o06,data/data_35/pi3_08862_37_6_20231124154755.jpg,3,p037_20231124,37,20231124,6,85,5_S8
c4_p037_20231124_o06,data/data_35/pi4_08862_37_6_20231124154713.jpg,4,p037_20231124,37,20231124,6,85,5_S8
c1_p037_20231127_o03,data/data_36/pi1_09099_37_3_20231127144222.jpg,1,p037_20231127,37,20231127,3,87,5_S8
c2_p037_20231127_o03,data/data_36/pi2_09099_37_3_20231127144223.jpg,2,p037_20231127,37,20231127,3,87,5_S8
c3_p037_20231127_o03,data/data_36/pi3_09099_37_3_20231127144223.jpg,3,p037_20231127,37,20231127,3,87,5_S8
c4_p037_20231127_o03,data/data_36/pi4_09099_37_3_20231127144223.jpg,4,p037_20231127,37,20231127,3,87,5_S8
c1_p037_20231130_o12,data/data_40/pi1_10068_37_12_20231130102308.jpg,1,p037_20231130,37,20231130,12,89,5_S8
c2_p037_20231130_o12,data/data_40/pi2_10068_37_12_20231130102309.jpg,2,p037_20231130,37,20231130,12,89,5_S8
c3_p037_20231130_o12,data/data_40/pi3_10068_37_12_20231130102308.jpg,3,p037_20231130,37,20231130,12,89,5_S8
c4_p037_20231130_o12,data/data_40/pi4_10068_37_12_20231130102309.jpg,4,p037_20231130,37,20231130,12,89,5_S8
c1_p038_20230828_o11,data/data_1/pi1_00455_38_11_20230828154247.jpg,1,p038_20230828,38,20230828,11,14,0_S1
c2_p038_20230828_o11,data/data_1/pi2_00455_38_11_20230828154311.jpg,2,p038_20230828,38,20230828,11,14,0_S1
c3_p038_20230828_o11,data/data_1/pi3_00455_38_11_20230828154326.jpg,3,p038_20230828,38,20230828,11,14,0_S1
c4_p038_20230828_o11,data/data_1/pi4_00455_38_11_20230828154341.jpg,4,p038_20230828,38,20230828,11,14,0_S1
c1_p038_20230904_o08,data/data_2/pi1_00692_38_8_20230904095544.jpg,1,p038_20230904,38,20230904,8,60,3_S6
c2_p038_20230904_o08,data/data_2/pi2_00692_38_8_20230904095610.jpg,2,p038_20230904,38,20230904,8,60,3_S6
c3_p038_20230904_o08,data/data_2/pi3_00692_38_8_20230904095624.jpg,3,p038_20230904,38,20230904,8,60,3_S6
c4_p038_20230904_o08,data/data_2/pi4_00692_38_8_20230904095637.jpg,4,p038_20230904,38,20230904,8,60,3_S6
c1_p038_20230908_o03,data/data_3/pi1_00927_38_3_20230908154600.jpg,1,p038_20230908,38,20230908,3,62,3_S6
c2_p038_20230908_o03,data/data_3/pi2_00927_38_3_20230908154627.jpg,2,p038_20230908,38,20230908,3,62,3_S6
c3_p038_20230908_o03,data/data_3/pi3_00927_38_3_20230908154644.jpg,3,p038_20230908,38,20230908,3,62,3_S6
c4_p038_20230908_o03,data/data_3/pi4_00927_38_3_20230908155322.jpg,4,p038_20230908,38,20230908,3,62,3_S6
c1_p038_20230921_o04,data/data_5/pi1_01420_38_4_20230921150721.jpg,1,p038_20230921,38,20230921,4,71,4_S7
c2_p038_20230921_o04,data/data_5/pi2_01420_38_4_20230921150707.jpg,2,p038_20230921,38,20230921,4,71,4_S7
c3_p038_20230921_o04,data/data_5/pi3_01420_38_4_20230921150653.jpg,3,p038_20230921,38,20230921,4,71,4_S7
c4_p038_20230921_o04,data/data_5/pi4_01420_38_4_20230921150615.jpg,4,p038_20230921,38,20230921,4,71,4_S7
c1_p038_20231006_o09,data/data_9/pi1_02397_38_9_20231006114010.jpg,1,p038_20231006,38,20231006,9,72,4_S7
c2_p038_20231006_o09,data/data_9/pi2_02397_38_9_20231006113958.jpg,2,p038_20231006,38,20231006,9,72,4_S7
c3_p038_20231006_o09,data/data_9/pi3_02397_38_9_20231006113943.jpg,3,p038_20231006,38,20231006,9,72,4_S7
c4_p038_20231006_o09,data/data_9/pi4_02397_38_9_20231006113924.jpg,4,p038_20231006,38,20231006,9,72,4_S7
c1_p038_20231017_o11,data/data_13/pi1_03359_38_11_20231017141026.jpg,1,p038_20231017,38,20231017,11,73,4_S7
c2_p038_20231017_o11,data/data_13/pi2_03359_38_11_20231017141026.jpg,2,p038_20231017,38,20231017,11,73,4_S7
c3_p038_20231017_o11,data/data_13/pi3_03359_38_11_20231017141027.jpg,3,p038_20231017,38,20231017,11,73,4_S7
c4_p038_20231017_o11,data/data_13/pi4_03359_38_11_20231017141026.jpg,4,p038_20231017,38,20231017,11,73,4_S7
c1_p038_20231023_o09,data/data_18/pi1_04557_38_9_20231023110140.jpg,1,p038_20231023,38,20231023,9,74,4_S7
c2_p038_20231023_o09,data/data_18/pi2_04557_38_9_20231023110140.jpg,2,p038_20231023,38,20231023,9,74,4_S7
c3_p038_20231023_o09,data/data_18/pi3_04557_38_9_20231023110141.jpg,3,p038_20231023,38,20231023,9,74,4_S7
c4_p038_20231023_o09,data/data_18/pi4_04557_38_9_20231023110141.jpg,4,p038_20231023,38,20231023,9,74,4_S7
c1_p038_20231027_o07,data/data_21/pi1_05275_38_7_20231027113430.jpg,1,p038_20231027,38,20231027,7,75,4_S7
c2_p038_20231027_o07,data/data_21/pi2_05275_38_7_20231027113431.jpg,2,p038_20231027,38,20231027,7,75,4_S7
c3_p038_20231027_o07,data/data_21/pi3_05275_38_7_20231027113431.jpg,3,p038_20231027,38,20231027,7,75,4_S7
c4_p038_20231027_o07,data/data_21/pi4_05275_38_7_20231027113431.jpg,4,p038_20231027,38,20231027,7,75,4_S7
c1_p038_20231101_o06,data/data_23/pi1_05994_38_6_20231101101100.jpg,1,p038_20231101,38,20231101,6,76,4_S7
c2_p038_20231101_o06,data/data_23/pi2_05994_38_6_20231101101101.jpg,2,p038_20231101,38,20231101,6,76,4_S7
c3_p038_20231101_o06,data/data_23/pi3_05994_38_6_20231101101101.jpg,3,p038_20231101,38,20231101,6,76,4_S7
c4_p038_20231101_o06,data/data_23/pi4_05994_38_6_20231101101100.jpg,4,p038_20231101,38,20231101,6,76,4_S7
c1_p038_20231106_o03,data/data_26/pi1_06711_38_3_20231106112917.jpg,1,p038_20231106,38,20231106,3,77,4_S7
c2_p038_20231106_o03,data/data_26/pi2_06711_38_3_20231106112917.jpg,2,p038_20231106,38,20231106,3,77,4_S7
c3_p038_20231106_o03,data/data_26/pi3_06711_38_3_20231106112917.jpg,3,p038_20231106,38,20231106,3,77,4_S7
c4_p038_20231106_o03,data/data_26/pi4_06711_38_3_20231106112918.jpg,4,p038_20231106,38,20231106,3,77,4_S7
c1_p038_20231109_o06,data/data_29/pi1_07434_38_6_20231109093756.jpg,1,p038_20231109,38,20231109,6,78,4_S7
c2_p038_20231109_o06,data/data_29/pi2_07434_38_6_20231109093756.jpg,2,p038_20231109,38,20231109,6,78,4_S7
c3_p038_20231109_o06,data/data_29/pi3_07434_38_6_20231109093757.jpg,3,p038_20231109,38,20231109,6,78,4_S7
c4_p038_20231109_o06,data/data_29/pi4_07434_38_6_20231109093757.jpg,4,p038_20231109,38,20231109,6,78,4_S7
c1_p038_20231120_o10,data/data_32/pi1_08158_38_10_20231120140603.jpg,1,p038_20231120,38,20231120,10,79,4_S7
c2_p038_20231120_o10,data/data_32/pi2_08158_38_10_20231120140604.jpg,2,p038_20231120,38,20231120,10,79,4_S7
c3_p038_20231120_o10,data/data_32/pi3_08158_38_10_20231120140604.jpg,3,p038_20231120,38,20231120,10,79,4_S7
c4_p038_20231120_o10,data/data_32/pi4_08158_38_10_20231120140604.jpg,4,p038_20231120,38,20231120,10,79,4_S7
c1_p038_20231124_o08,data/data_35/pi1_08876_38_8_20231124154917.jpg,1,p038_20231124,38,20231124,8,79,4_S7
c2_p038_20231124_o08,data/data_35/pi2_08876_38_8_20231124154824.jpg,2,p038_20231124,38,20231124,8,79,4_S7
c3_p038_20231124_o08,data/data_35/pi3_08876_38_8_20231124154755.jpg,3,p038_20231124,38,20231124,8,79,4_S7
c4_p038_20231124_o08,data/data_35/pi4_08876_38_8_20231124154713.jpg,4,p038_20231124,38,20231124,8,79,4_S7
c1_p038_20231127_o12,data/data_36/pi1_09120_38_12_20231127144702.jpg,1,p038_20231127,38,20231127,12,79,4_S7
c2_p038_20231127_o12,data/data_36/pi2_09120_38_12_20231127144703.jpg,2,p038_20231127,38,20231127,12,79,4_S7
c3_p038_20231127_o12,data/data_36/pi3_09120_38_12_20231127144703.jpg,3,p038_20231127,38,20231127,12,79,4_S7
c4_p038_20231127_o12,data/data_36/pi4_09120_38_12_20231127144704.jpg,4,p038_20231127,38,20231127,12,79,4_S7
c1_p038_20231130_o10,data/data_40/pi1_10078_38_10_20231130102616.jpg,1,p038_20231130,38,20231130,10,80,5_S8
c2_p038_20231130_o10,data/data_40/pi2_10078_38_10_20231130102617.jpg,2,p038_20231130,38,20231130,10,80,5_S8
c3_p038_20231130_o10,data/data_40/pi3_10078_38_10_20231130102616.jpg,3,p038_20231130,38,20231130,10,80,5_S8
c4_p038_20231130_o10,data/data_40/pi4_10078_38_10_20231130102617.jpg,4,p038_20231130,38,20231130,10,80,5_S8
c1_p039_20230828_o07,data/data_1/pi1_00463_39_7_20230828154247.jpg,1,p039_20230828,39,20230828,7,14,0_S1
c2_p039_20230828_o07,data/data_1/pi2_00463_39_7_20230828154311.jpg,2,p039_20230828,39,20230828,7,14,0_S1
c3_p039_20230828_o07,data/data_1/pi3_00463_39_7_20230828154326.jpg,3,p039_20230828,39,20230828,7,14,0_S1
c4_p039_20230828_o07,data/data_1/pi4_00463_39_7_20230828154341.jpg,4,p039_20230828,39,20230828,7,14,0_S1
c1_p039_20230904_o03,data/data_2/pi1_00699_39_3_20230904095544.jpg,1,p039_20230904,39,20230904,3,17,0_S1
c2_p039_20230904_o03,data/data_2/pi2_00699_39_3_20230904095610.jpg,2,p039_20230904,39,20230904,3,17,0_S1
c3_p039_20230904_o03,data/data_2/pi3_00699_39_3_20230904095624.jpg,3,p039_20230904,39,20230904,3,17,0_S1
c4_p039_20230904_o03,data/data_2/pi4_00699_39_3_20230904095637.jpg,4,p039_20230904,39,20230904,3,17,0_S1
c1_p039_20230908_o09,data/data_3/pi1_00945_39_9_20230908154600.jpg,1,p039_20230908,39,20230908,9,53,2_S5
c2_p039_20230908_o09,data/data_3/pi2_00945_39_9_20230908154627.jpg,2,p039_20230908,39,20230908,9,53,2_S5
c3_p039_20230908_o09,data/data_3/pi3_00945_39_9_20230908154644.jpg,3,p039_20230908,39,20230908,9,53,2_S5
c4_p039_20230908_o09,data/data_3/pi4_00945_39_9_20230908155322.jpg,4,p039_20230908,39,20230908,9,53,2_S5
c1_p039_20230921_o12,data/data_5/pi1_01440_39_12_20230921150721.jpg,1,p039_20230921,39,20230921,12,70,4_S7
c2_p039_20230921_o12,data/data_5/pi2_01440_39_12_20230921150707.jpg,2,p039_20230921,39,20230921,12,70,4_S7
c3_p039_20230921_o12,data/data_5/pi3_01440_39_12_20230921150653.jpg,3,p039_20230921,39,20230921,12,70,4_S7
c4_p039_20230921_o12,data/data_5/pi4_01440_39_12_20230921150615.jpg,4,p039_20230921,39,20230921,12,70,4_S7
c1_p039_20231006_o11,data/data_9/pi1_02411_39_11_20231006114010.jpg,1,p039_20231006,39,20231006,11,73,4_S7
c2_p039_20231006_o11,data/data_9/pi2_02411_39_11_20231006113958.jpg,2,p039_20231006,39,20231006,11,73,4_S7
c3_p039_20231006_o11,data/data_9/pi3_02411_39_11_20231006113943.jpg,3,p039_20231006,39,20231006,11,73,4_S7
c4_p039_20231006_o11,data/data_9/pi4_02411_39_11_20231006113924.jpg,4,p039_20231006,39,20231006,11,73,4_S7
c1_p039_20231017_o08,data/data_13/pi1_03368_39_8_20231017141211.jpg,1,p039_20231017,39,20231017,8,74,4_S7
c2_p039_20231017_o08,data/data_13/pi2_03368_39_8_20231017141211.jpg,2,p039_20231017,39,20231017,8,74,4_S7
c3_p039_20231017_o08,data/data_13/pi3_03368_39_8_20231017141212.jpg,3,p039_20231017,39,20231017,8,74,4_S7
c4_p039_20231017_o08,data/data_13/pi4_03368_39_8_20231017141211.jpg,4,p039_20231017,39,20231017,8,74,4_S7
c1_p039_20231023_o03,data/data_18/pi1_04563_39_3_20231023110301.jpg,1,p039_20231023,39,20231023,3,75,4_S7
c2_p039_20231023_o03,data/data_18/pi2_04563_39_3_20231023110302.jpg,2,p039_20231023,39,20231023,3,75,4_S7
c3_p039_20231023_o03,data/data_18/pi3_04563_39_3_20231023110302.jpg,3,p039_20231023,39,20231023,3,75,4_S7
c4_p039_20231023_o03,data/data_18/pi4_04563_39_3_20231023110302.jpg,4,p039_20231023,39,20231023,3,75,4_S7
c1_p039_20231027_o05,data/data_21/pi1_05285_39_5_20231027113627.jpg,1,p039_20231027,39,20231027,5,76,4_S7
c2_p039_20231027_o05,data/data_21/pi2_05285_39_5_20231027113628.jpg,2,p039_20231027,39,20231027,5,76,4_S7
c3_p039_20231027_o05,data/data_21/pi3_05285_39_5_20231027113628.jpg,3,p039_20231027,39,20231027,5,76,4_S7
c4_p039_20231027_o05,data/data_21/pi4_05285_39_5_20231027113628.jpg,4,p039_20231027,39,20231027,5,76,4_S7
c1_p039_20231101_o01,data/data_24/pi1_06001_39_1_20231101101640.jpg,1,p039_20231101,39,20231101,1,77,4_S7
c2_p039_20231101_o01,data/data_24/pi2_06001_39_1_20231101101640.jpg,2,p039_20231101,39,20231101,1,77,4_S7
c3_p039_20231101_o01,data/data_24/pi3_06001_39_1_20231101101640.jpg,3,p039_20231101,39,20231101,1,77,4_S7
c4_p039_20231101_o01,data/data_24/pi4_06001_39_1_20231101101640.jpg,4,p039_20231101,39,20231101,1,77,4_S7
c1_p039_20231106_o03,data/data_26/pi1_06723_39_3_20231106113129.jpg,1,p039_20231106,39,20231106,3,78,4_S7
c2_p039_20231106_o03,data/data_26/pi2_06723_39_3_20231106113129.jpg,2,p039_20231106,39,20231106,3,78,4_S7
c3_p039_20231106_o03,data/data_26/pi3_06723_39_3_20231106113129.jpg,3,p039_20231106,39,20231106,3,78,4_S7
c4_p039_20231106_o03,data/data_26/pi4_06723_39_3_20231106113130.jpg,4,p039_20231106,39,20231106,3,78,4_S7
c1_p039_20231109_o08,data/data_29/pi1_07448_39_8_20231109094023.jpg,1,p039_20231109,39,20231109,8,79,4_S7
c2_p039_20231109_o08,data/data_29/pi2_07448_39_8_20231109094022.jpg,2,p039_20231109,39,20231109,8,79,4_S7
c3_p039_20231109_o08,data/data_29/pi3_07448_39_8_20231109094023.jpg,3,p039_20231109,39,20231109,8,79,4_S7
c4_p039_20231109_o08,data/data_29/pi4_07448_39_8_20231109094024.jpg,4,p039_20231109,39,20231109,8,79,4_S7
c1_p039_20231120_o10,data/data_32/pi1_08170_39_10_20231120140827.jpg,1,p039_20231120,39,20231120,10,80,5_S8
c2_p039_20231120_o10,data/data_32/pi2_08170_39_10_20231120140828.jpg,2,p039_20231120,39,20231120,10,80,5_S8
c3_p039_20231120_o10,data/data_32/pi3_08170_39_10_20231120140828.jpg,3,p039_20231120,39,20231120,10,80,5_S8
c4_p039_20231120_o10,data/data_32/pi4_08170_39_10_20231120140828.jpg,4,p039_20231120,39,20231120,10,80,5_S8
c1_p039_20231124_o03,data/data_35/pi1_08883_39_3_20231124154917.jpg,1,p039_20231124,39,20231124,3,81,5_S8
c2_p039_20231124_o03,data/data_35/pi2_08883_39_3_20231124154824.jpg,2,p039_20231124,39,20231124,3,81,5_S8
c3_p039_20231124_o03,data/data_35/pi3_08883_39_3_20231124154755.jpg,3,p039_20231124,39,20231124,3,81,5_S8
c4_p039_20231124_o03,data/data_35/pi4_08883_39_3_20231124154713.jpg,4,p039_20231124,39,20231124,3,81,5_S8
c1_p039_20231127_o10,data/data_36/pi1_09130_39_10_20231127144843.jpg,1,p039_20231127,39,20231127,10,81,5_S8
c2_p039_20231127_o10,data/data_36/pi2_09130_39_10_20231127144844.jpg,2,p039_20231127,39,20231127,10,81,5_S8
c3_p039_20231127_o10,data/data_36/pi3_09130_39_10_20231127144844.jpg,3,p039_20231127,39,20231127,10,81,5_S8
c4_p039_20231127_o10,data/data_36/pi4_09130_39_10_20231127144845.jpg,4,p039_20231127,39,20231127,10,81,5_S8
c1_p039_20231130_o08,data/data_40/pi1_10088_39_8_20231130102936.jpg,1,p039_20231130,39,20231130,8,82,5_S8
c2_p039_20231130_o08,data/data_40/pi2_10088_39_8_20231130102936.jpg,2,p039_20231130,39,20231130,8,82,5_S8
c3_p039_20231130_o08,data/data_40/pi3_10088_39_8_20231130102936.jpg,3,p039_20231130,39,20231130,8,82,5_S8
c4_p039_20231130_o08,data/data_40/pi4_10088_39_8_20231130102937.jpg,4,p039_20231130,39,20231130,8,82,5_S8
c1_p040_20230828_o08,data/data_1/pi1_00476_40_8_20230828154247.jpg,1,p040_20230828,40,20230828,8,14,0_S1
c2_p040_20230828_o08,data/data_1/pi2_00476_40_8_20230828154311.jpg,2,p040_20230828,40,20230828,8,14,0_S1
c3_p040_20230828_o08,data/data_1/pi3_00476_40_8_20230828154326.jpg,3,p040_20230828,40,20230828,8,14,0_S1
c4_p040_20230828_o08,data/data_1/pi4_00476_40_8_20230828154341.jpg,4,p040_20230828,40,20230828,8,14,0_S1
c1_p040_20230904_o01,data/data_2/pi1_00709_40_1_20230904095544.jpg,1,p040_20230904,40,20230904,1,54,2_S5
c2_p040_20230904_o01,data/data_2/pi2_00709_40_1_20230904095610.jpg,2,p040_20230904,40,20230904,1,54,2_S5
c3_p040_20230904_o01,data/data_2/pi3_00709_40_1_20230904095624.jpg,3,p040_20230904,40,20230904,1,54,2_S5
c4_p040_20230904_o01,data/data_2/pi4_00709_40_1_20230904095637.jpg,4,p040_20230904,40,20230904,1,54,2_S5
c1_p040_20230908_o05,data/data_3/pi1_00953_40_5_20230908154600.jpg,1,p040_20230908,40,20230908,5,62,3_S6
c2_p040_20230908_o05,data/data_3/pi2_00953_40_5_20230908154627.jpg,2,p040_20230908,40,20230908,5,62,3_S6
c3_p040_20230908_o05,data/data_3/pi3_00953_40_5_20230908154644.jpg,3,p040_20230908,40,20230908,5,62,3_S6
c4_p040_20230908_o05,data/data_3/pi4_00953_40_5_20230908155322.jpg,4,p040_20230908,40,20230908,5,62,3_S6
c1_p040_20230921_o04,data/data_5/pi1_01444_40_4_20230921150721.jpg,1,p040_20230921,40,20230921,4,65,3_S6
c2_p040_20230921_o04,data/data_5/pi2_01444_40_4_20230921150707.jpg,2,p040_20230921,40,20230921,4,65,3_S6
c3_p040_20230921_o04,data/data_5/pi3_01444_40_4_20230921150653.jpg,3,p040_20230921,40,20230921,4,65,3_S6
c4_p040_20230921_o04,data/data_5/pi4_01444_40_4_20230921150615.jpg,4,p040_20230921,40,20230921,4,65,3_S6
c1_p040_20231006_o03,data/data_9/pi1_02415_40_3_20231006114010.jpg,1,p040_20231006,40,20231006,3,71,4_S7
c2_p040_20231006_o03,data/data_9/pi2_02415_40_3_20231006113958.jpg,2,p040_20231006,40,20231006,3,71,4_S7
c3_p040_20231006_o03,data/data_9/pi3_02415_40_3_20231006113943.jpg,3,p040_20231006,40,20231006,3,71,4_S7
c4_p040_20231006_o03,data/data_9/pi4_02415_40_3_20231006113924.jpg,4,p040_20231006,40,20231006,3,71,4_S7
c1_p040_20231017_o12,data/data_13/pi1_03384_40_12_20231017141513.jpg,1,p040_20231017,40,20231017,12,72,4_S7
c2_p040_20231017_o12,data/data_13/pi2_03384_40_12_20231017141513.jpg,2,p040_20231017,40,20231017,12,72,4_S7
c3_p040_20231017_o12,data/data_13/pi3_03384_40_12_20231017141513.jpg,3,p040_20231017,40,20231017,12,72,4_S7
c4_p040_20231017_o12,data/data_13/pi4_03384_40_12_20231017141513.jpg,4,p040_20231017,40,20231017,12,72,4_S7
